order_id,order_date,revenue,quantity,order_status
ORD021946,2026-03-05,3358.06,1,Completed
ORD021945,2026-03-05,2368.15,1,Completed
ORD021947,2026-03-05,3387.51,1,Completed
ORD021943,2026-03-05,1792.63,1,Completed
ORD021935,2026-03-05,3155.94,1,Completed
ORD021936,2026-03-05,2539.99,2,Completed
ORD021944,2026-03-05,2105.28,2,Completed
ORD021938,2026-03-05,2865.54,1,Completed
ORD021937,2026-03-05,1521.83,4,Completed
ORD021940,2026-03-05,3706.27,1,Completed
ORD021941,2026-03-05,2391.22,1,Completed
ORD021942,2026-03-05,2961.28,1,Completed
ORD021939,2026-03-05,2058.48,4,Completed
ORD021974,2026-03-06,1533.94,3,Completed
ORD021979,2026-03-06,2790.87,1,Cancelled
ORD021975,2026-03-06,2488.68,4,Completed
ORD021976,2026-03-06,3501.49,2,Completed
ORD021977,2026-03-06,1735.07,3,Completed
ORD021978,2026-03-06,3004.92,1,Completed
ORD021980,2026-03-06,2301.59,1,Completed
ORD021970,2026-03-06,1998.43,1,Completed
ORD021982,2026-03-06,3242.59,2,Completed
ORD021983,2026-03-06,2744.41,2,Completed
ORD021984,2026-03-06,3655.42,3,Completed
ORD021985,2026-03-06,1588.3,2,Completed
ORD021986,2026-03-06,2103.44,4,Cancelled
ORD021987,2026-03-06,1896.45,2,Completed
ORD021973,2026-03-06,1625.52,3,Completed
ORD021981,2026-03-06,2072.25,1,Returned
ORD021972,2026-03-06,3839.61,3,Completed
ORD021964,2026-03-06,2677.99,2,Completed
ORD021959,2026-03-06,2553.28,3,Completed
ORD021956,2026-03-06,2608.25,1,Completed
ORD021957,2026-03-06,3457.93,4,Completed
ORD021958,2026-03-06,3100.5,2,Completed
ORD021971,2026-03-06,1898.41,3,Completed
ORD021960,2026-03-06,2213.89,3,Completed
ORD021961,2026-03-06,3676.76,4,Completed
ORD021962,2026-03-06,2608.64,1,Completed
ORD021965,2026-03-06,2557.27,3,Completed
ORD021966,2026-03-06,2522.72,1,Completed
ORD021967,2026-03-06,2976.65,3,Completed
ORD021968,2026-03-06,2992.42,2,Completed
ORD021969,2026-03-06,2128.31,4,Completed
ORD021963,2026-03-06,2135.2,2,Completed
ORD022016,2026-03-07,3706.15,1,Completed
ORD022017,2026-03-07,2999.74,2,Completed
ORD022015,2026-03-07,2704.28,1,Completed
ORD022010,2026-03-07,3462.98,3,Completed
ORD022013,2026-03-07,2285.19,1,Completed
ORD022011,2026-03-07,2131.37,3,Completed
ORD022018,2026-03-07,2039.76,4,Completed
ORD022014,2026-03-07,4009.63,3,Completed
ORD022019,2026-03-07,1868.11,4,Completed
ORD022012,2026-03-07,2518.47,4,Completed
ORD022021,2026-03-07,2914.21,2,Completed
ORD022022,2026-03-07,1232.07,3,Completed
ORD022023,2026-03-07,2471.54,3,Completed
ORD022024,2026-03-07,3268.6,2,Completed
ORD022025,2026-03-07,1929.5,2,Completed
ORD022026,2026-03-07,1084.42,3,Completed
ORD022027,2026-03-07,1948.58,4,Completed
ORD022028,2026-03-07,3128.13,2,Completed
ORD022009,2026-03-07,1882.09,3,Completed
ORD022020,2026-03-07,1943.06,1,Completed
ORD022008,2026-03-07,2076.2,1,Completed
ORD021994,2026-03-07,3129.26,4,Completed
ORD022006,2026-03-07,2845.89,2,Completed
ORD022007,2026-03-07,2775.28,4,Completed
ORD021988,2026-03-07,2412.14,3,Cancelled
ORD021989,2026-03-07,1254.16,2,Completed
ORD021990,2026-03-07,1833.4,1,Completed
ORD021991,2026-03-07,1983.1,3,Completed
ORD021993,2026-03-07,3953.48,1,Completed
ORD021995,2026-03-07,2001.43,3,Completed
ORD021996,2026-03-07,1764.73,2,Completed
ORD021997,2026-03-07,3364.71,4,Completed
ORD021992,2026-03-07,2327.95,4,Completed
ORD021999,2026-03-07,3688.72,3,Completed
ORD022000,2026-03-07,2611.66,2,Completed
ORD022001,2026-03-07,1492.7,4,Completed
ORD022002,2026-03-07,2926.9,1,Completed
ORD022003,2026-03-07,2917.47,2,Returned
ORD022004,2026-03-07,2114.5,1,Cancelled
ORD021998,2026-03-07,1777.88,2,Completed
ORD022005,2026-03-07,2948.98,1,Completed
ORD022051,2026-03-08,2000.87,4,Completed
ORD022052,2026-03-08,2373.86,3,Completed
ORD022053,2026-03-08,1770.67,3,Completed
ORD022054,2026-03-08,2597.37,2,Completed
ORD022055,2026-03-08,2191.71,2,Completed
ORD022058,2026-03-08,2019.83,4,Completed
ORD022057,2026-03-08,882.77,2,Returned
ORD022059,2026-03-08,3067.18,2,Completed
ORD022061,2026-03-08,2614.5,4,Completed
ORD022050,2026-03-08,3021.37,2,Completed
ORD022060,2026-03-08,2318.92,1,Completed
ORD022056,2026-03-08,1248.83,4,Completed
ORD022049,2026-03-08,3786.2,2,Completed
ORD022040,2026-03-08,3533.9,1,Completed
ORD022047,2026-03-08,2536.14,2,Returned
ORD022046,2026-03-08,2429.37,2,Completed
ORD022045,2026-03-08,2363.98,4,Completed
ORD022044,2026-03-08,3783.18,4,Completed
ORD022043,2026-03-08,2685.84,1,Returned
ORD022042,2026-03-08,3473.52,4,Completed
ORD022041,2026-03-08,2627.96,3,Completed
ORD022039,2026-03-08,3136.28,1,Completed
ORD022038,2026-03-08,1163.95,4,Completed
ORD022037,2026-03-08,2569.43,2,Completed
ORD022033,2026-03-08,2659.06,3,Completed
ORD022036,2026-03-08,3695.96,1,Completed
ORD022048,2026-03-08,2248.2,2,Completed
ORD022063,2026-03-08,3416.34,1,Completed
ORD022062,2026-03-08,2394.63,1,Completed
ORD022034,2026-03-08,2658.36,4,Completed
ORD022035,2026-03-08,2452.03,4,Completed
ORD022029,2026-03-08,1783.59,2,Completed
ORD022030,2026-03-08,2019.96,4,Completed
ORD022031,2026-03-08,1977.99,3,Completed
ORD022032,2026-03-08,2853.59,4,Completed
ORD022091,2026-03-09,2144.42,1,Completed
ORD022090,2026-03-09,3043.47,3,Completed
ORD022089,2026-03-09,3168.34,3,Completed
ORD022088,2026-03-09,2866.3,2,Completed
ORD022087,2026-03-09,3322.8,4,Returned
ORD022086,2026-03-09,2291.62,1,Completed
ORD022085,2026-03-09,2777.39,3,Completed
ORD022084,2026-03-09,3134.13,3,Completed
ORD022083,2026-03-09,2451.05,2,Completed
ORD022082,2026-03-09,2150.1,1,Completed
ORD022067,2026-03-09,537.27,1,Completed
ORD022080,2026-03-09,2543.43,2,Completed
ORD022066,2026-03-09,2738.53,3,Completed
ORD022065,2026-03-09,3559.68,3,Completed
ORD022064,2026-03-09,2973.83,4,Completed
ORD022069,2026-03-09,1913.51,3,Completed
ORD022070,2026-03-09,2238.71,2,Completed
ORD022071,2026-03-09,2252.86,2,Completed
ORD022068,2026-03-09,2756.64,4,Completed
ORD022072,2026-03-09,2333.87,3,Completed
ORD022074,2026-03-09,2669.7,3,Completed
ORD022075,2026-03-09,1736.05,2,Completed
ORD022076,2026-03-09,2666.69,1,Completed
ORD022077,2026-03-09,2670.43,4,Completed
ORD022078,2026-03-09,1985.3,4,Completed
ORD022079,2026-03-09,2121.13,3,Completed
ORD022073,2026-03-09,2727.52,1,Completed
ORD022081,2026-03-09,2960.06,1,Completed
ORD022112,2026-03-10,2626.21,4,Cancelled
ORD022092,2026-03-10,3149.12,2,Completed
ORD022111,2026-03-10,2915.79,1,Completed
ORD022120,2026-03-10,1837.76,3,Completed
ORD022119,2026-03-10,3049.33,1,Completed
ORD022118,2026-03-10,2171.86,4,Completed
ORD022117,2026-03-10,2250.92,1,Completed
ORD022116,2026-03-10,2497.66,3,Completed
ORD022115,2026-03-10,2449.77,3,Completed
ORD022114,2026-03-10,2369.4,1,Completed
ORD022113,2026-03-10,1839.96,1,Completed
ORD022109,2026-03-10,2055.11,1,Cancelled
ORD022108,2026-03-10,2129.54,4,Completed
ORD022107,2026-03-10,3432.57,1,Completed
ORD022106,2026-03-10,2559.9,3,Completed
ORD022110,2026-03-10,2840.98,3,Completed
ORD022104,2026-03-10,2037.55,3,Completed
ORD022105,2026-03-10,2115.13,3,Completed
ORD022094,2026-03-10,3834.34,2,Completed
ORD022095,2026-03-10,2630.06,2,Completed
ORD022097,2026-03-10,2386.93,2,Completed
ORD022098,2026-03-10,2805.12,1,Completed
ORD022096,2026-03-10,2227.59,2,Completed
ORD022100,2026-03-10,1183.35,1,Completed
ORD022101,2026-03-10,3704.88,4,Completed
ORD022102,2026-03-10,2566.85,1,Completed
ORD022103,2026-03-10,2773.04,2,Completed
ORD022099,2026-03-10,3204.6,3,Completed
ORD022093,2026-03-10,2314.89,1,Completed
ORD022143,2026-03-11,3135.2,2,Completed
ORD022139,2026-03-11,2886.88,3,Completed
ORD022140,2026-03-11,2841.41,2,Completed
ORD022141,2026-03-11,1517.04,4,Cancelled
ORD022142,2026-03-11,1402.53,4,Completed
ORD022148,2026-03-11,2641.44,4,Completed
ORD022145,2026-03-11,3382.89,4,Returned
ORD022146,2026-03-11,2615.27,2,Completed
ORD022147,2026-03-11,2882.34,3,Completed
ORD022138,2026-03-11,2408.99,3,Completed
ORD022149,2026-03-11,2153.4,3,Completed
ORD022144,2026-03-11,2174.02,3,Completed
ORD022137,2026-03-11,2579.89,3,Completed
ORD022131,2026-03-11,2054.75,4,Completed
ORD022135,2026-03-11,1284.81,1,Completed
ORD022134,2026-03-11,2101.25,2,Completed
ORD022133,2026-03-11,2369.92,2,Completed
ORD022132,2026-03-11,2244.24,2,Completed
ORD022130,2026-03-11,3710.03,4,Completed
ORD022129,2026-03-11,2994.58,1,Completed
ORD022128,2026-03-11,3429.43,4,Completed
ORD022127,2026-03-11,2621.48,2,Cancelled
ORD022126,2026-03-11,2189.46,4,Completed
ORD022125,2026-03-11,3076.75,2,Completed
ORD022124,2026-03-11,2643.53,4,Completed
ORD022150,2026-03-11,2017.7,3,Completed
ORD022122,2026-03-11,2461.53,1,Cancelled
ORD022121,2026-03-11,3300.65,3,Cancelled
ORD022136,2026-03-11,2477.72,4,Completed
ORD022123,2026-03-11,3140.82,1,Completed
ORD022151,2026-03-11,2286.77,1,Cancelled
ORD022153,2026-03-11,3040.49,4,Returned
ORD022154,2026-03-11,3132.67,4,Completed
ORD022155,2026-03-11,3797.14,4,Completed
ORD022156,2026-03-11,2666.41,2,Completed
ORD022157,2026-03-11,3887.1,2,Completed
ORD022152,2026-03-11,2877.34,1,Completed
ORD022178,2026-03-12,2375.63,3,Completed
ORD022179,2026-03-12,2937.22,4,Completed
ORD022180,2026-03-12,2732.92,1,Completed
ORD022181,2026-03-12,2601.86,4,Completed
ORD022182,2026-03-12,2623.53,1,Returned
ORD022183,2026-03-12,1476.47,2,Completed
ORD022184,2026-03-12,3250.77,1,Completed
ORD022187,2026-03-12,2756.12,1,Completed
ORD022186,2026-03-12,3413.35,4,Cancelled
ORD022188,2026-03-12,3337.36,4,Completed
ORD022189,2026-03-12,2298.06,3,Completed
ORD022190,2026-03-12,2734.91,1,Completed
ORD022191,2026-03-12,2932.45,2,Completed
ORD022192,2026-03-12,2214.29,4,Completed
ORD022185,2026-03-12,3437.7,4,Completed
ORD022177,2026-03-12,2535.1,3,Completed
ORD022174,2026-03-12,2506.07,1,Completed
ORD022175,2026-03-12,3045.05,3,Completed
ORD022158,2026-03-12,1602.69,1,Completed
ORD022159,2026-03-12,3106.92,1,Completed
ORD022160,2026-03-12,2636.87,4,Completed
ORD022162,2026-03-12,2081.09,2,Cancelled
ORD022163,2026-03-12,2540.08,1,Completed
ORD022164,2026-03-12,2932.98,1,Completed
ORD022165,2026-03-12,2831.44,2,Completed
ORD022166,2026-03-12,2708.69,1,Completed
ORD022167,2026-03-12,2994.6,3,Completed
ORD022168,2026-03-12,3044.36,2,Completed
ORD022169,2026-03-12,1834.26,1,Completed
ORD022170,2026-03-12,2665.75,2,Completed
ORD022171,2026-03-12,3177.92,1,Completed
ORD022172,2026-03-12,2397.54,4,Completed
ORD022173,2026-03-12,3000.05,4,Completed
ORD022176,2026-03-12,2852.49,1,Completed
ORD022161,2026-03-12,3627.72,4,Completed
ORD022205,2026-03-13,1146.28,4,Completed
ORD022218,2026-03-13,2724.47,1,Completed
ORD022213,2026-03-13,3443.76,3,Completed
ORD022214,2026-03-13,2301.37,4,Completed
ORD022215,2026-03-13,1307.84,3,Completed
ORD022216,2026-03-13,1959.01,4,Completed
ORD022217,2026-03-13,2803.76,4,Completed
ORD022219,2026-03-13,1733.42,4,Completed
ORD022211,2026-03-13,2245.57,3,Completed
ORD022220,2026-03-13,3473.13,4,Completed
ORD022222,2026-03-13,2122.51,4,Cancelled
ORD022223,2026-03-13,2340.99,2,Completed
ORD022224,2026-03-13,2865.98,4,Completed
ORD022225,2026-03-13,2817.05,3,Completed
ORD022226,2026-03-13,2250.71,3,Completed
ORD022227,2026-03-13,2051.04,1,Completed
ORD022221,2026-03-13,2070.56,4,Completed
ORD022210,2026-03-13,3582.41,4,Completed
ORD022212,2026-03-13,2466.67,3,Cancelled
ORD022208,2026-03-13,2875.0,3,Completed
ORD022193,2026-03-13,2286.36,4,Completed
ORD022194,2026-03-13,3204.34,4,Completed
ORD022195,2026-03-13,2827.38,3,Completed
ORD022196,2026-03-13,3407.54,1,Completed
ORD022197,2026-03-13,1222.35,4,Completed
ORD022209,2026-03-13,3411.11,1,Completed
ORD022199,2026-03-13,3189.17,4,Completed
ORD022200,2026-03-13,2658.44,1,Completed
ORD022198,2026-03-13,1762.45,1,Cancelled
ORD022201,2026-03-13,3541.58,1,Completed
ORD022202,2026-03-13,2157.4,4,Completed
ORD022203,2026-03-13,1726.0,4,Completed
ORD022204,2026-03-13,2531.8,4,Completed
ORD022206,2026-03-13,2694.64,4,Completed
ORD022207,2026-03-13,3106.66,2,Completed
ORD022248,2026-03-14,2764.26,3,Completed
ORD022246,2026-03-14,1837.19,1,Completed
ORD022252,2026-03-14,2235.74,1,Completed
ORD022249,2026-03-14,3057.6,1,Cancelled
ORD022250,2026-03-14,2767.17,4,Completed
ORD022251,2026-03-14,3559.41,1,Completed
ORD022247,2026-03-14,3349.14,1,Completed
ORD022253,2026-03-14,2643.36,1,Completed
ORD022260,2026-03-14,2340.61,3,Completed
ORD022255,2026-03-14,2138.43,2,Completed
ORD022256,2026-03-14,2850.55,4,Completed
ORD022257,2026-03-14,2274.12,2,Cancelled
ORD022258,2026-03-14,2881.38,1,Completed
ORD022259,2026-03-14,3138.06,4,Completed
ORD022261,2026-03-14,1475.29,2,Completed
ORD022245,2026-03-14,3292.61,1,Completed
ORD022262,2026-03-14,3243.71,2,Completed
ORD022254,2026-03-14,3540.86,4,Cancelled
ORD022244,2026-03-14,2829.76,1,Completed
ORD022236,2026-03-14,3517.02,3,Completed
ORD022242,2026-03-14,2213.07,4,Completed
ORD022243,2026-03-14,2222.39,1,Completed
ORD022228,2026-03-14,2541.99,2,Completed
ORD022229,2026-03-14,1097.82,1,Completed
ORD022231,2026-03-14,1726.95,3,Completed
ORD022232,2026-03-14,1641.81,3,Completed
ORD022233,2026-03-14,2294.9,2,Completed
ORD022234,2026-03-14,3399.77,2,Completed
ORD022230,2026-03-14,2063.16,2,Completed
ORD022237,2026-03-14,2579.0,1,Completed
ORD022238,2026-03-14,1906.56,4,Completed
ORD022239,2026-03-14,3008.77,3,Completed
ORD022240,2026-03-14,1976.16,1,Returned
ORD022241,2026-03-14,3218.78,1,Completed
ORD022235,2026-03-14,2155.87,3,Returned
ORD022286,2026-03-15,1939.15,2,Cancelled
ORD022294,2026-03-15,4340.5,3,Completed
ORD022287,2026-03-15,3535.7,3,Completed
ORD022288,2026-03-15,2486.15,4,Completed
ORD022289,2026-03-15,2505.98,4,Completed
ORD022290,2026-03-15,2218.25,4,Completed
ORD022291,2026-03-15,3399.78,2,Cancelled
ORD022293,2026-03-15,2533.1,1,Returned
ORD022306,2026-03-15,2700.07,3,Completed
ORD022295,2026-03-15,2949.53,3,Cancelled
ORD022303,2026-03-15,2440.18,3,Completed
ORD022297,2026-03-15,2340.05,2,Completed
ORD022298,2026-03-15,2138.74,2,Completed
ORD022299,2026-03-15,2475.37,1,Completed
ORD022300,2026-03-15,3144.3,2,Completed
ORD022301,2026-03-15,2920.18,1,Completed
ORD022302,2026-03-15,2994.72,1,Completed
ORD022306,2026-03-15,2700.07,3,Completed
ORD022305,2026-03-15,2397.87,2,Completed
ORD022304,2026-03-15,2739.92,1,Completed
ORD022285,2026-03-15,1711.4,2,Completed
ORD022296,2026-03-15,1214.07,1,Completed
ORD022284,2026-03-15,2890.38,3,Completed
ORD022292,2026-03-15,2088.7,3,Returned
ORD022282,2026-03-15,3575.83,2,Completed
ORD022283,2026-03-15,2728.71,2,Completed
ORD022277,2026-03-15,2988.09,4,Completed
ORD022263,2026-03-15,3092.5,4,Completed
ORD022264,2026-03-15,2301.09,2,Completed
ORD022265,2026-03-15,1681.67,2,Completed
ORD022267,2026-03-15,2051.67,3,Completed
ORD022268,2026-03-15,3643.39,2,Completed
ORD022269,2026-03-15,2426.0,2,Completed
ORD022270,2026-03-15,3302.53,1,Completed
ORD022271,2026-03-15,2951.14,4,Completed
ORD022266,2026-03-15,3118.0,1,Cancelled
ORD022273,2026-03-15,2987.14,3,Completed
ORD022272,2026-03-15,2388.98,3,Completed
ORD022280,2026-03-15,2373.48,4,Completed
ORD022279,2026-03-15,3374.49,4,Cancelled
ORD022278,2026-03-15,2617.27,2,Completed
ORD022281,2026-03-15,2357.89,3,Completed
ORD022276,2026-03-15,2510.09,1,Completed
ORD022275,2026-03-15,2377.59,4,Completed
ORD022274,2026-03-15,1836.57,3,Completed
ORD022277,2026-03-15,2988.09,4,Completed
ORD022318,2026-03-16,2187.0,2,Completed
ORD022327,2026-03-16,1692.67,1,Completed
ORD022326,2026-03-16,3200.2,1,Completed
ORD022325,2026-03-16,1942.27,2,Completed
ORD022324,2026-03-16,2265.25,3,Completed
ORD022323,2026-03-16,3232.07,1,Completed
ORD022322,2026-03-16,3196.21,3,Completed
ORD022321,2026-03-16,3875.33,3,Completed
ORD022320,2026-03-16,2091.66,2,Completed
ORD022319,2026-03-16,2632.09,4,Completed
ORD022317,2026-03-16,3335.76,3,Completed
ORD022321,2026-03-16,3875.33,3,Completed
ORD022315,2026-03-16,2569.6,1,Completed
ORD022314,2026-03-16,2776.67,1,Completed
ORD022313,2026-03-16,1529.33,4,Completed
ORD022312,2026-03-16,1725.62,3,Completed
ORD022311,2026-03-16,2693.67,4,Completed
ORD022310,2026-03-16,1573.0,2,Completed
ORD022309,2026-03-16,2749.72,1,Cancelled
ORD022308,2026-03-16,3359.94,3,Returned
ORD022307,2026-03-16,2514.35,4,Completed
ORD022328,2026-03-16,2350.66,1,Returned
ORD022316,2026-03-16,3189.41,2,Completed
ORD022330,2026-03-16,383.67,4,Cancelled
ORD022329,2026-03-16,2069.16,3,Completed
ORD022332,2026-03-16,2196.2,3,Completed
ORD022333,2026-03-16,2527.58,1,Completed
ORD022334,2026-03-16,2196.01,2,Completed
ORD022335,2026-03-16,1993.73,3,Cancelled
ORD022336,2026-03-16,3121.87,1,Completed
ORD022337,2026-03-16,3056.23,4,Completed
ORD022338,2026-03-16,1334.61,1,Completed
ORD022331,2026-03-16,1824.89,2,Completed
ORD022311,2026-03-16,2693.67,4,Completed
ORD022370,2026-03-17,1392.76,3,Completed
ORD022359,2026-03-17,1922.3,2,Completed
ORD022360,2026-03-17,3666.03,3,Completed
ORD022361,2026-03-17,2749.95,3,Completed
ORD022362,2026-03-17,3959.76,4,Returned
ORD022363,2026-03-17,2367.49,3,Completed
ORD022364,2026-03-17,2951.24,2,Completed
ORD022369,2026-03-17,4154.63,4,Cancelled
ORD022366,2026-03-17,2091.67,1,Completed
ORD022367,2026-03-17,3751.25,3,Completed
ORD022368,2026-03-17,3960.07,3,Completed
ORD022358,2026-03-17,2367.17,2,Completed
ORD022374,2026-03-17,1317.54,1,Completed
ORD022373,2026-03-17,2349.44,4,Completed
ORD022372,2026-03-17,1385.76,3,Completed
ORD022365,2026-03-17,2431.41,3,Completed
ORD022357,2026-03-17,2794.62,4,Completed
ORD022371,2026-03-17,1973.01,3,Completed
ORD022355,2026-03-17,2926.78,1,Completed
ORD022342,2026-03-17,3418.82,4,Completed
ORD022356,2026-03-17,2467.62,4,Completed
ORD022341,2026-03-17,3218.88,3,Completed
ORD022339,2026-03-17,3552.54,1,Completed
ORD022343,2026-03-17,2196.14,4,Completed
ORD022344,2026-03-17,2950.05,1,Completed
ORD022345,2026-03-17,2529.56,3,Completed
ORD022346,2026-03-17,2752.2,4,Completed
ORD022340,2026-03-17,2810.37,2,Completed
ORD022348,2026-03-17,2647.45,2,Completed
ORD022349,2026-03-17,3476.6,3,Completed
ORD022350,2026-03-17,2352.16,4,Completed
ORD022351,2026-03-17,3487.06,4,Completed
ORD022352,2026-03-17,2900.71,4,Cancelled
ORD022353,2026-03-17,2336.06,3,Completed
ORD022354,2026-03-17,2134.65,4,Completed
ORD022347,2026-03-17,3110.18,4,Completed
ORD022393,2026-03-18,2879.03,4,Completed
ORD022394,2026-03-18,3237.84,2,Completed
ORD022395,2026-03-18,3110.92,2,Completed
ORD022396,2026-03-18,3683.37,4,Completed
ORD022397,2026-03-18,1340.09,1,Completed
ORD022401,2026-03-18,2681.13,3,Completed
ORD022399,2026-03-18,1795.49,4,Completed
ORD022400,2026-03-18,2581.16,2,Completed
ORD022402,2026-03-18,2582.04,4,Completed
ORD022392,2026-03-18,2635.16,1,Completed
ORD022398,2026-03-18,2233.85,1,Completed
ORD022391,2026-03-18,3210.14,4,Completed
ORD022390,2026-03-18,2890.72,3,Completed
ORD022379,2026-03-18,2156.28,1,Completed
ORD022376,2026-03-18,2887.7,3,Completed
ORD022377,2026-03-18,3392.19,1,Completed
ORD022378,2026-03-18,2148.27,3,Completed
ORD022375,2026-03-18,2914.73,1,Completed
ORD022380,2026-03-18,3396.84,3,Completed
ORD022389,2026-03-18,2816.04,1,Completed
ORD022381,2026-03-18,3347.65,2,Completed
ORD022383,2026-03-18,3297.79,2,Completed
ORD022384,2026-03-18,3005.7,3,Completed
ORD022385,2026-03-18,3077.55,4,Returned
ORD022386,2026-03-18,2268.05,4,Completed
ORD022387,2026-03-18,3217.37,3,Completed
ORD022388,2026-03-18,2871.17,1,Completed
ORD022382,2026-03-18,1566.65,1,Completed
ORD022414,2026-03-19,2945.1,2,Completed
ORD022415,2026-03-19,2313.84,2,Completed
ORD022418,2026-03-19,2153.95,4,Cancelled
ORD022417,2026-03-19,2346.37,2,Completed
ORD022413,2026-03-19,2079.43,2,Completed
ORD022416,2026-03-19,2918.58,2,Completed
ORD022412,2026-03-19,2875.36,1,Completed
ORD022404,2026-03-19,2814.34,2,Completed
ORD022410,2026-03-19,3325.28,1,Completed
ORD022409,2026-03-19,2682.61,1,Completed
ORD022408,2026-03-19,2273.94,2,Completed
ORD022407,2026-03-19,2440.99,2,Cancelled
ORD022406,2026-03-19,3034.08,4,Completed
ORD022405,2026-03-19,2146.9,2,Completed
ORD022403,2026-03-19,2455.26,1,Completed
ORD022411,2026-03-19,2648.12,1,Completed
ORD022419,2026-03-19,3206.31,4,Completed
ORD022426,2026-03-19,2754.75,1,Completed
ORD022421,2026-03-19,2167.92,1,Completed
ORD022420,2026-03-19,2609.85,3,Completed
ORD022437,2026-03-19,1650.2,4,Cancelled
ORD022436,2026-03-19,3218.28,1,Completed
ORD022435,2026-03-19,2651.41,4,Completed
ORD022434,2026-03-19,1917.73,1,Completed
ORD022433,2026-03-19,3272.16,4,Completed
ORD022432,2026-03-19,2279.11,3,Completed
ORD022431,2026-03-19,1473.46,2,Cancelled
ORD022438,2026-03-19,1312.31,1,Cancelled
ORD022429,2026-03-19,3588.78,1,Completed
ORD022428,2026-03-19,1344.43,2,Completed
ORD022427,2026-03-19,1831.27,4,Completed
ORD022425,2026-03-19,4183.16,3,Completed
ORD022424,2026-03-19,1737.16,1,Completed
ORD022423,2026-03-19,3462.93,1,Returned
ORD022430,2026-03-19,4538.93,1,Completed
ORD022422,2026-03-19,2492.91,1,Completed
ORD022457,2026-03-20,1916.28,1,Completed
ORD022458,2026-03-20,1800.92,3,Completed
ORD022459,2026-03-20,2559.19,1,Completed
ORD022460,2026-03-20,2884.49,1,Completed
ORD022461,2026-03-20,2104.52,3,Cancelled
ORD022462,2026-03-20,3321.53,2,Completed
ORD022465,2026-03-20,2527.48,2,Completed
ORD022464,2026-03-20,2876.6,4,Completed
ORD022466,2026-03-20,3284.0,4,Completed
ORD022467,2026-03-20,2529.96,4,Returned
ORD022468,2026-03-20,2236.32,4,Completed
ORD022469,2026-03-20,2483.82,1,Completed
ORD022456,2026-03-20,2304.87,3,Completed
ORD022463,2026-03-20,2893.22,4,Completed
ORD022455,2026-03-20,2374.26,2,Cancelled
ORD022447,2026-03-20,2411.82,3,Completed
ORD022453,2026-03-20,3462.9,3,Completed
ORD022452,2026-03-20,1930.38,2,Completed
ORD022451,2026-03-20,2031.44,1,Completed
ORD022450,2026-03-20,1810.54,4,Completed
ORD022449,2026-03-20,2924.78,2,Completed
ORD022448,2026-03-20,3125.99,4,Completed
ORD022446,2026-03-20,2659.46,1,Completed
ORD022445,2026-03-20,2147.98,4,Completed
ORD022444,2026-03-20,3302.49,3,Completed
ORD022443,2026-03-20,2904.21,4,Completed
ORD022442,2026-03-20,2068.04,3,Completed
ORD022441,2026-03-20,1859.36,3,Completed
ORD022440,2026-03-20,1481.57,1,Completed
ORD022454,2026-03-20,2969.52,2,Completed
ORD022439,2026-03-20,2551.61,2,Completed
ORD022501,2026-03-21,2532.29,1,Completed
ORD022500,2026-03-21,2189.33,4,Completed
ORD022475,2026-03-21,3382.65,2,Completed
ORD022470,2026-03-21,2143.28,3,Completed
ORD022501,2026-03-21,2532.29,1,Completed
ORD022499,2026-03-21,2415.64,1,Completed
ORD022498,2026-03-21,2302.77,4,Completed
ORD022497,2026-03-21,1836.6,1,Completed
ORD022496,2026-03-21,2244.69,3,Completed
ORD022495,2026-03-21,1912.93,4,Returned
ORD022494,2026-03-21,1699.66,2,Completed
ORD022493,2026-03-21,2537.51,2,Completed
ORD022492,2026-03-21,2728.84,2,Completed
ORD022491,2026-03-21,2125.71,3,Completed
ORD022490,2026-03-21,2924.6,2,Completed
ORD022489,2026-03-21,3042.25,3,Completed
ORD022488,2026-03-21,2562.25,3,Completed
ORD022476,2026-03-21,3077.81,4,Completed
ORD022486,2026-03-21,3533.67,2,Completed
ORD022487,2026-03-21,3210.15,1,Completed
ORD022471,2026-03-21,2162.8,3,Completed
ORD022472,2026-03-21,3844.29,3,Completed
ORD022477,2026-03-21,1958.07,1,Completed
ORD022478,2026-03-21,2570.24,1,Completed
ORD022479,2026-03-21,2556.99,1,Completed
ORD022473,2026-03-21,2668.71,1,Completed
ORD022481,2026-03-21,3646.35,3,Completed
ORD022482,2026-03-21,2890.05,4,Completed
ORD022483,2026-03-21,3140.63,1,Completed
ORD022484,2026-03-21,3079.64,1,Completed
ORD022485,2026-03-21,1785.04,4,Completed
ORD022474,2026-03-21,3815.27,4,Completed
ORD022480,2026-03-21,2478.65,2,Completed
ORD022532,2026-03-22,1432.42,3,Completed
ORD022526,2026-03-22,3247.79,2,Completed
ORD022527,2026-03-22,4007.3,3,Returned
ORD022528,2026-03-22,3081.33,1,Completed
ORD022529,2026-03-22,1799.44,3,Completed
ORD022530,2026-03-22,2458.76,3,Completed
ORD022531,2026-03-22,3392.12,3,Completed
ORD022533,2026-03-22,2498.07,3,Completed
ORD022540,2026-03-22,2582.88,3,Completed
ORD022535,2026-03-22,2423.34,4,Completed
ORD022536,2026-03-22,1260.16,4,Returned
ORD022537,2026-03-22,2168.56,4,Completed
ORD022538,2026-03-22,2185.84,4,Completed
ORD022539,2026-03-22,2121.58,3,Completed
ORD022524,2026-03-22,3046.9,2,Completed
