transaction_id,customer_id,transaction_date,category,quantity,unit_price,discount_pct,amount,device_type,channel,order_status
TXN006494,CUS0883,2026-01-13,Electronics,3,1999.0,0.0,13993.0,Mobile,Direct,Completed
TXN006495,CUS0883,2026-01-01,Sports,3,1499.0,0.0,10493.0,Mobile,Direct,Completed
TXN006496,CUS0883,2025-11-05,Electronics,1,699.0,0.0,1631.0,Tablet,Direct,Completed
TXN006497,CUS0883,2025-10-31,Electronics,3,1999.0,0.15,11894.05,Desktop,Direct,Completed
TXN006498,CUS0884,2026-08-03,Beauty,3,499.0,0.0,1122.75,Mobile,Referral,Completed
TXN006499,CUS0884,2025-12-28,Home,1,999.0,0.05,711.79,Desktop,Referral,Completed
TXN006500,CUS0885,2026-08-05,Beauty,1,1999.0,0.0,4664.33,Mobile,Organic Search,Cancelled
TXN006501,CUS0885,2026-06-24,Beauty,3,1499.0,0.0,10493.0,Mobile,Organic Search,Completed
TXN006502,CUS0885,2026-06-02,Sports,3,499.0,0.0,3493.0,Mobile,Organic Search,Completed
TXN006503,CUS0885,2026-04-26,Electronics,3,999.0,0.0,6993.0,Mobile,Organic Search,Completed
TXN006504,CUS0885,2026-04-19,Electronics,2,1499.0,0.0,6995.33,Mobile,Organic Search,Completed
TXN006505,CUS0885,2026-03-29,Beauty,1,1999.0,0.0,4664.33,Mobile,Organic Search,Completed
TXN006506,CUS0885,2026-03-25,Beauty,3,299.0,0.0,2093.0,Mobile,Organic Search,Completed
TXN006507,CUS0885,2026-03-22,Electronics,3,1999.0,0.0,13993.0,Mobile,Organic Search,Completed
TXN006508,CUS0885,2026-03-14,Home,1,499.0,0.0,1164.33,Mobile,Organic Search,Completed
TXN006509,CUS0885,2026-02-24,Beauty,1,299.0,0.0,697.67,Mobile,Organic Search,Completed
TXN006510,CUS0885,2026-02-24,Beauty,1,399.0,0.0,931.0,Mobile,Organic Search,Completed
TXN006511,CUS0885,2026-02-01,Beauty,3,499.0,0.0,3493.0,Mobile,Organic Search,Completed
TXN006512,CUS0885,2026-02-01,Beauty,1,499.0,0.0,1164.33,Tablet,Organic Search,Completed
TXN006513,CUS0885,2025-12-29,Beauty,3,999.0,0.2,5594.4,Mobile,Organic Search,Completed
TXN006514,CUS0885,2025-12-20,Beauty,1,399.0,0.15,791.35,Mobile,Organic Search,Completed
TXN006515,CUS0885,2025-12-18,Beauty,1,399.0,0.0,931.0,Mobile,Organic Search,Completed
TXN006516,CUS0885,2025-12-18,Beauty,3,499.0,0.0,3493.0,Desktop,Organic Search,Completed
TXN006517,CUS0885,2025-11-02,Electronics,2,999.0,0.0,4662.0,Mobile,Organic Search,Completed
TXN006518,CUS0885,2025-10-30,Home,2,699.0,0.0,3262.0,Mobile,Organic Search,Completed
TXN006519,CUS0885,2025-10-20,Sports,3,299.0,0.0,2093.0,Tablet,Organic Search,Returned
TXN006520,CUS0886,2026-08-12,Beauty,2,699.0,0.05,1770.8,Desktop,Paid Ads,Completed
TXN006521,CUS0886,2026-06-10,Sports,2,299.0,0.0,797.33,Desktop,Paid Ads,Completed
TXN006522,CUS0886,2026-01-20,Beauty,2,299.0,0.0,797.33,Desktop,Paid Ads,Completed
TXN006523,CUS0886,2026-01-04,Beauty,1,299.0,0.0,398.67,Desktop,Paid Ads,Completed
TXN006524,CUS0886,2025-12-31,Beauty,3,1499.0,0.0,5996.0,Desktop,Paid Ads,Completed
TXN006525,CUS0886,2025-11-19,Beauty,2,399.0,0.0,1064.0,Tablet,Paid Ads,Completed
TXN006526,CUS0886,2025-11-08,Beauty,2,999.0,0.0,2664.0,Desktop,Paid Ads,Completed
TXN006527,CUS0886,2025-10-22,Beauty,3,1999.0,0.0,7996.0,Desktop,Paid Ads,Completed
TXN006528,CUS0887,2026-08-18,Sports,2,1999.0,0.0,9328.67,Tablet,Referral,Completed
TXN006529,CUS0887,2026-08-04,Fashion,3,299.0,0.0,2093.0,Tablet,Referral,Returned
TXN006530,CUS0887,2026-08-04,Sports,1,299.0,0.0,697.67,Tablet,Referral,Completed
TXN006531,CUS0887,2026-07-12,Sports,1,299.0,0.0,697.67,Desktop,Referral,Completed
TXN006532,CUS0887,2026-06-24,Sports,1,299.0,0.1,627.9,Tablet,Referral,Completed
TXN006533,CUS0887,2026-06-24,Beauty,3,1499.0,0.2,8394.4,Tablet,Referral,Completed
TXN006534,CUS0887,2026-06-11,Sports,2,999.0,0.0,4662.0,Tablet,Referral,Completed
TXN006535,CUS0887,2026-06-07,Sports,2,499.0,0.0,2328.67,Tablet,Referral,Completed
TXN006536,CUS0887,2026-05-28,Sports,3,999.0,0.0,6993.0,Tablet,Referral,Completed
TXN006537,CUS0887,2026-05-18,Fashion,3,699.0,0.0,4893.0,Tablet,Referral,Completed
TXN006538,CUS0887,2026-05-07,Electronics,3,1999.0,0.1,12593.7,Tablet,Referral,Completed
TXN006539,CUS0887,2026-04-19,Sports,1,1999.0,0.0,4664.33,Tablet,Referral,Completed
TXN006540,CUS0887,2026-03-17,Beauty,3,499.0,0.0,3493.0,Tablet,Referral,Completed
TXN006541,CUS0887,2026-03-01,Fashion,1,299.0,0.1,627.9,Tablet,Referral,Completed
TXN006542,CUS0887,2026-01-29,Sports,1,699.0,0.0,1631.0,Tablet,Referral,Completed
TXN006543,CUS0887,2026-01-24,Electronics,3,1499.0,0.0,10493.0,Tablet,Referral,Completed
TXN006544,CUS0887,2025-11-06,Sports,1,1499.0,0.2,2798.13,Tablet,Referral,Completed
TXN006545,CUS0887,2025-11-05,Sports,3,699.0,0.0,4893.0,Tablet,Referral,Completed
TXN006546,CUS0888,2026-07-26,Sports,3,999.0,0.0,3996.0,Desktop,Organic Search,Completed
TXN006547,CUS0888,2026-06-26,Sports,2,499.0,0.0,1330.67,Desktop,Organic Search,Returned
TXN006548,CUS0888,2026-04-24,Fashion,3,1499.0,0.05,5696.2,Desktop,Organic Search,Completed
TXN006549,CUS0888,2026-04-23,Home,1,999.0,0.0,1332.0,Desktop,Organic Search,Completed
TXN006550,CUS0888,2026-04-04,Sports,1,699.0,0.05,885.4,Desktop,Organic Search,Completed
TXN006551,CUS0888,2026-03-19,Sports,1,399.0,0.0,532.0,Desktop,Organic Search,Completed
TXN006552,CUS0888,2026-03-10,Sports,2,1999.0,0.0,5330.67,Desktop,Organic Search,Completed
TXN006553,CUS0888,2026-01-12,Electronics,2,699.0,0.0,1864.0,Desktop,Organic Search,Completed
TXN006554,CUS0888,2025-12-06,Sports,1,1499.0,0.0,1998.67,Desktop,Organic Search,Cancelled
TXN006555,CUS0888,2025-11-12,Sports,3,299.0,0.0,1196.0,Desktop,Organic Search,Completed
TXN006556,CUS0888,2025-11-09,Electronics,1,1499.0,0.0,1998.67,Desktop,Organic Search,Completed
TXN006557,CUS0888,2025-11-04,Sports,3,699.0,0.1,2516.4,Desktop,Organic Search,Completed
TXN006558,CUS0888,2025-10-17,Electronics,1,499.0,0.0,665.33,Desktop,Organic Search,Completed
TXN006559,CUS0888,2025-10-04,Fashion,2,1499.0,0.0,3997.33,Desktop,Organic Search,Completed
TXN006560,CUS0889,2026-06-19,Sports,1,999.0,0.0,1082.25,Mobile,Direct,Completed
TXN006561,CUS0889,2026-06-12,Sports,3,299.0,0.0,971.75,Mobile,Direct,Completed
TXN006562,CUS0889,2026-05-28,Sports,1,999.0,0.0,1082.25,Mobile,Direct,Completed
TXN006563,CUS0889,2026-03-01,Sports,2,1499.0,0.0,3247.83,Mobile,Direct,Completed
TXN006564,CUS0889,2026-02-02,Sports,3,499.0,0.0,1621.75,Mobile,Direct,Completed
TXN006565,CUS0889,2026-01-13,Beauty,3,499.0,0.0,1621.75,Mobile,Direct,Completed
TXN006566,CUS0889,2025-12-10,Fashion,1,399.0,0.0,432.25,Mobile,Direct,Completed
TXN006567,CUS0889,2025-09-30,Sports,3,999.0,0.2,2597.4,Mobile,Direct,Completed
TXN006568,CUS0890,2026-08-15,Home,2,699.0,0.0,3262.0,Mobile,Email,Completed
TXN006569,CUS0890,2026-08-11,Electronics,1,499.0,0.0,1164.33,Mobile,Email,Completed
TXN006570,CUS0890,2026-08-01,Home,3,699.0,0.15,4159.05,Mobile,Email,Completed
TXN006571,CUS0890,2026-07-23,Electronics,1,299.0,0.0,697.67,Mobile,Email,Completed
TXN006572,CUS0890,2026-07-21,Electronics,1,1999.0,0.0,4664.33,Mobile,Email,Completed
TXN006573,CUS0890,2026-06-14,Sports,2,1499.0,0.0,6995.33,Mobile,Email,Completed
TXN006574,CUS0890,2026-05-24,Home,1,499.0,0.0,1164.33,Mobile,Email,Completed
TXN006575,CUS0890,2026-04-19,Home,3,399.0,0.0,2793.0,Mobile,Email,Completed
TXN006576,CUS0890,2026-03-05,Home,1,1499.0,0.0,3497.67,Mobile,Email,Completed
TXN006577,CUS0890,2026-01-17,Home,1,999.0,0.0,2331.0,Mobile,Email,Completed
TXN006578,CUS0890,2026-01-17,Fashion,3,1999.0,0.0,13993.0,Mobile,Email,Completed
TXN006579,CUS0890,2026-01-16,Home,2,1999.0,0.0,9328.67,Desktop,Email,Completed
TXN006580,CUS0890,2026-01-02,Home,1,299.0,0.1,627.9,Mobile,Email,Completed
TXN006581,CUS0890,2026-01-01,Fashion,3,1999.0,0.0,13993.0,Mobile,Email,Completed
TXN006582,CUS0890,2025-12-21,Home,1,1999.0,0.0,4664.33,Mobile,Email,Completed
TXN006583,CUS0890,2025-12-18,Home,3,399.0,0.0,2793.0,Mobile,Email,Returned
TXN006584,CUS0890,2025-11-17,Home,3,699.0,0.1,4403.7,Tablet,Email,Completed
TXN006585,CUS0891,2026-08-01,Home,2,999.0,0.0,2664.0,Mobile,Email,Completed
TXN006586,CUS0891,2026-07-30,Fashion,1,999.0,0.15,1132.2,Mobile,Email,Completed
TXN006587,CUS0891,2026-07-14,Home,3,999.0,0.0,3996.0,Mobile,Email,Completed
TXN006588,CUS0891,2026-07-10,Sports,2,1999.0,0.0,5330.67,Mobile,Email,Completed
TXN006589,CUS0891,2026-06-04,Sports,1,999.0,0.0,1332.0,Mobile,Email,Completed
TXN006590,CUS0891,2026-05-27,Fashion,1,699.0,0.0,932.0,Tablet,Email,Completed
TXN006591,CUS0891,2026-05-12,Fashion,2,1999.0,0.0,5330.67,Mobile,Email,Completed
TXN006592,CUS0891,2026-05-03,Fashion,2,699.0,0.0,1864.0,Mobile,Email,Completed
TXN006593,CUS0891,2026-03-11,Sports,2,299.0,0.0,797.33,Mobile,Email,Completed
TXN006594,CUS0891,2026-02-20,Sports,1,299.0,0.0,398.67,Mobile,Email,Completed
TXN006595,CUS0891,2026-02-11,Fashion,3,399.0,0.15,1356.6,Mobile,Email,Completed
TXN006596,CUS0891,2026-01-04,Fashion,2,399.0,0.0,1064.0,Mobile,Email,Completed
TXN006597,CUS0891,2025-11-17,Sports,2,1999.0,0.05,5064.13,Tablet,Email,Completed
TXN006598,CUS0891,2025-10-08,Sports,1,699.0,0.0,932.0,Mobile,Email,Completed
TXN006599,CUS0892,2026-03-01,Home,2,399.0,0.0,465.5,Desktop,Direct,Completed
TXN006600,CUS0893,2026-08-18,Beauty,1,1999.0,0.0,1499.25,Desktop,Paid Ads,Completed
TXN006601,CUS0894,2026-08-01,Home,2,1999.0,0.0,2998.5,Mobile,Referral,Completed
TXN006602,CUS0894,2026-02-14,Home,2,999.0,0.15,1273.72,Mobile,Referral,Completed
TXN006603,CUS0895,2026-08-18,Home,1,299.0,0.0,697.67,Mobile,Social Media,Completed
TXN006604,CUS0895,2026-07-31,Home,3,1999.0,0.0,13993.0,Mobile,Social Media,Completed
TXN006605,CUS0895,2026-07-29,Home,2,299.0,0.0,1395.33,Mobile,Social Media,Completed
TXN006606,CUS0895,2026-07-14,Sports,2,999.0,0.0,4662.0,Mobile,Social Media,Returned
TXN006607,CUS0895,2026-06-06,Home,3,1499.0,0.0,10493.0,Desktop,Social Media,Completed
TXN006608,CUS0895,2026-06-03,Home,2,1499.0,0.0,6995.33,Mobile,Social Media,Completed
TXN006609,CUS0895,2026-05-13,Home,2,299.0,0.0,1395.33,Mobile,Social Media,Completed
TXN006610,CUS0895,2026-04-17,Electronics,2,1499.0,0.05,6645.57,Desktop,Social Media,Completed
TXN006611,CUS0895,2026-03-24,Home,1,699.0,0.0,1631.0,Mobile,Social Media,Completed
TXN006612,CUS0895,2026-03-04,Electronics,3,1999.0,0.0,13993.0,Mobile,Social Media,Completed
TXN006613,CUS0895,2026-03-02,Home,1,999.0,0.0,2331.0,Mobile,Social Media,Completed
TXN006614,CUS0895,2026-01-25,Home,1,499.0,0.0,1164.33,Mobile,Social Media,Completed
TXN006615,CUS0895,2026-01-11,Home,2,399.0,0.1,1675.8,Tablet,Social Media,Completed
TXN006616,CUS0895,2026-01-10,Home,2,999.0,0.0,4662.0,Mobile,Social Media,Completed
TXN006617,CUS0895,2026-01-09,Home,2,499.0,0.0,2328.67,Desktop,Social Media,Completed
TXN006618,CUS0895,2025-11-23,Sports,1,1499.0,0.0,3497.67,Mobile,Social Media,Completed
TXN006619,CUS0895,2025-11-20,Home,1,299.0,0.0,697.67,Mobile,Social Media,Completed
TXN006620,CUS0895,2025-11-02,Electronics,2,499.0,0.0,2328.67,Mobile,Social Media,Completed
TXN006621,CUS0896,2026-07-16,Electronics,3,999.0,0.0,3246.75,Mobile,Email,Completed
TXN006622,CUS0896,2026-07-16,Electronics,3,999.0,0.0,3246.75,Mobile,Email,Completed
TXN006623,CUS0896,2026-07-08,Electronics,1,699.0,0.0,757.25,Mobile,Email,Returned
TXN006624,CUS0896,2026-06-29,Electronics,2,1999.0,0.0,4331.17,Mobile,Email,Completed
TXN006625,CUS0896,2026-05-22,Electronics,3,499.0,0.0,1621.75,Desktop,Email,Cancelled
TXN006626,CUS0896,2026-04-28,Electronics,2,399.0,0.0,864.5,Mobile,Email,Completed
TXN006627,CUS0896,2026-03-17,Electronics,2,399.0,0.0,864.5,Mobile,Email,Completed
TXN006628,CUS0896,2026-01-17,Electronics,3,1999.0,0.0,6496.75,Mobile,Email,Completed
TXN006629,CUS0896,2025-11-28,Electronics,2,499.0,0.0,1081.17,Mobile,Email,Completed
TXN006630,CUS0896,2025-11-09,Electronics,2,499.0,0.0,1081.17,Mobile,Email,Completed
TXN006631,CUS0897,2026-07-16,Sports,3,1999.0,0.0,6496.75,Mobile,Direct,Completed
TXN006632,CUS0897,2026-03-27,Fashion,3,399.0,0.05,1231.91,Desktop,Direct,Returned
TXN006633,CUS0897,2026-03-05,Sports,3,699.0,0.2,1817.4,Mobile,Direct,Completed
TXN006634,CUS0897,2026-03-02,Home,3,1499.0,0.0,4871.75,Mobile,Direct,Completed
TXN006635,CUS0897,2026-02-03,Sports,1,399.0,0.1,389.02,Mobile,Direct,Completed
TXN006636,CUS0897,2026-01-14,Sports,3,499.0,0.0,1621.75,Tablet,Direct,Completed
TXN006637,CUS0897,2025-11-12,Fashion,1,499.0,0.0,540.58,Mobile,Direct,Completed
TXN006638,CUS0897,2025-10-24,Home,2,1999.0,0.0,4331.17,Mobile,Direct,Completed
TXN006639,CUS0898,2026-07-19,Beauty,3,999.0,0.0,2747.25,Mobile,Paid Ads,Completed
TXN006640,CUS0898,2026-06-07,Fashion,2,699.0,0.0,1281.5,Desktop,Paid Ads,Completed
TXN006641,CUS0898,2026-03-29,Fashion,2,999.0,0.0,1831.5,Mobile,Paid Ads,Completed
TXN006642,CUS0898,2025-11-22,Fashion,3,1999.0,0.0,5497.25,Mobile,Paid Ads,Completed
TXN006643,CUS0898,2025-11-15,Fashion,3,399.0,0.05,1042.39,Mobile,Paid Ads,Completed
TXN006644,CUS0898,2025-10-14,Fashion,2,1999.0,0.0,3664.83,Mobile,Paid Ads,Completed
TXN006645,CUS0899,2026-05-05,Electronics,2,699.0,0.0,1514.5,Mobile,Organic Search,Completed
TXN006646,CUS0899,2026-01-17,Beauty,2,499.0,0.0,1081.17,Tablet,Organic Search,Completed
TXN006647,CUS0899,2026-01-15,Home,3,699.0,0.0,2271.75,Mobile,Organic Search,Returned
TXN006648,CUS0899,2025-12-30,Home,2,1499.0,0.15,2760.66,Mobile,Organic Search,Completed
TXN006649,CUS0899,2025-12-23,Sports,3,399.0,0.0,1296.75,Mobile,Organic Search,Completed
TXN006650,CUS0899,2025-10-06,Electronics,3,499.0,0.0,1621.75,Mobile,Organic Search,Completed
TXN006651,CUS0899,2025-10-05,Sports,1,1999.0,0.0,2165.58,Mobile,Organic Search,Completed
TXN006652,CUS0899,2025-09-07,Beauty,1,999.0,0.0,1082.25,Mobile,Organic Search,Completed
TXN006653,CUS0899,2025-08-13,Home,2,1499.0,0.0,3247.83,Mobile,Organic Search,Completed
TXN006654,CUS0899,2025-07-26,Fashion,3,699.0,0.0,2271.75,Mobile,Organic Search,Completed
TXN006655,CUS0900,2026-08-16,Home,3,499.0,0.0,3493.0,Mobile,Paid Ads,Completed
TXN006656,CUS0900,2026-08-08,Beauty,2,699.0,0.0,3262.0,Mobile,Paid Ads,Completed
TXN006657,CUS0900,2026-07-28,Home,1,1999.0,0.0,4664.33,Mobile,Paid Ads,Completed
TXN006658,CUS0900,2026-07-13,Beauty,1,299.0,0.0,697.67,Desktop,Paid Ads,Completed
TXN006659,CUS0900,2026-06-11,Home,2,1499.0,0.0,6995.33,Mobile,Paid Ads,Completed
TXN006660,CUS0900,2026-05-02,Sports,3,1499.0,0.0,10493.0,Desktop,Paid Ads,Returned
TXN006661,CUS0900,2026-04-19,Home,1,299.0,0.0,697.67,Mobile,Paid Ads,Completed
TXN006662,CUS0900,2026-04-05,Home,2,999.0,0.0,4662.0,Mobile,Paid Ads,Completed
TXN006663,CUS0900,2026-03-15,Home,3,499.0,0.0,3493.0,Mobile,Paid Ads,Completed
TXN006664,CUS0900,2026-03-13,Home,3,699.0,0.0,4893.0,Mobile,Paid Ads,Completed
TXN006665,CUS0900,2026-01-31,Home,3,299.0,0.05,1988.35,Mobile,Paid Ads,Completed
TXN006666,CUS0900,2026-01-07,Sports,2,399.0,0.0,1862.0,Mobile,Paid Ads,Completed
TXN006667,CUS0900,2025-12-27,Home,1,399.0,0.15,791.35,Mobile,Paid Ads,Completed
TXN006668,CUS0900,2025-12-13,Home,1,399.0,0.0,931.0,Desktop,Paid Ads,Completed
TXN006669,CUS0900,2025-11-27,Home,2,999.0,0.0,4662.0,Mobile,Paid Ads,Completed
TXN006670,CUS0900,2025-11-03,Sports,2,999.0,0.15,3962.7,Mobile,Paid Ads,Returned
TXN006671,CUS0901,2026-07-17,Beauty,2,1499.0,0.0,3997.33,Desktop,Email,Completed
TXN006672,CUS0901,2026-06-22,Sports,3,699.0,0.0,2796.0,Desktop,Email,Completed
TXN006673,CUS0901,2026-06-08,Electronics,1,499.0,0.2,532.27,Desktop,Email,Cancelled
TXN006674,CUS0901,2026-04-29,Sports,3,399.0,0.0,1596.0,Desktop,Email,Completed
TXN006675,CUS0901,2026-03-24,Beauty,1,1999.0,0.05,2532.07,Desktop,Email,Completed
TXN006676,CUS0901,2026-02-10,Beauty,1,499.0,0.0,665.33,Desktop,Email,Completed
TXN006677,CUS0901,2025-10-19,Beauty,3,1499.0,0.0,5996.0,Desktop,Email,Cancelled
TXN006678,CUS0901,2025-10-14,Beauty,3,1499.0,0.0,5996.0,Desktop,Email,Completed
TXN006679,CUS0902,2026-06-26,Beauty,1,1999.0,0.0,1832.42,Mobile,Paid Ads,Completed
TXN006680,CUS0902,2026-06-15,Fashion,3,1499.0,0.0,4122.25,Mobile,Paid Ads,Completed
TXN006681,CUS0902,2026-02-28,Fashion,3,1999.0,0.0,5497.25,Mobile,Paid Ads,Completed
TXN006682,CUS0902,2025-10-10,Fashion,3,299.0,0.0,822.25,Mobile,Paid Ads,Completed
TXN006683,CUS0903,2026-01-25,Fashion,3,399.0,0.0,698.25,Desktop,Direct,Completed
TXN006684,CUS0903,2025-09-08,Fashion,3,399.0,0.0,698.25,Tablet,Direct,Completed
TXN006685,CUS0903,2025-05-09,Fashion,1,999.0,0.0,582.75,Mobile,Direct,Completed
TXN006686,CUS0903,2025-04-09,Fashion,2,499.0,0.0,582.17,Desktop,Direct,Cancelled
TXN006687,CUS0904,2026-05-25,Home,3,299.0,0.0,523.25,Mobile,Email,Completed
TXN006688,CUS0905,2026-02-20,Home,1,1499.0,0.0,1623.92,Mobile,Direct,Completed
TXN006689,CUS0905,2026-02-20,Home,3,1999.0,0.0,6496.75,Mobile,Direct,Completed
TXN006690,CUS0905,2026-02-10,Home,1,999.0,0.0,1082.25,Mobile,Direct,Completed
TXN006691,CUS0905,2025-11-24,Sports,1,499.0,0.2,432.47,Tablet,Direct,Completed
TXN006692,CUS0905,2025-10-15,Sports,2,1499.0,0.0,3247.83,Tablet,Direct,Completed
TXN006693,CUS0905,2025-08-28,Electronics,3,299.0,0.0,971.75,Tablet,Direct,Completed
TXN006694,CUS0905,2025-08-22,Home,3,999.0,0.0,3246.75,Mobile,Direct,Completed
TXN006695,CUS0905,2025-07-16,Home,1,699.0,0.0,757.25,Tablet,Direct,Completed
TXN006696,CUS0905,2025-06-03,Home,2,1999.0,0.0,4331.17,Mobile,Direct,Completed
TXN006697,CUS0905,2025-06-01,Fashion,1,1999.0,0.0,2165.58,Mobile,Direct,Completed
TXN006698,CUS0906,2026-08-01,Fashion,1,999.0,0.0,915.75,Desktop,Referral,Completed
TXN006699,CUS0906,2026-01-30,Electronics,1,999.0,0.0,915.75,Desktop,Referral,Completed
TXN006700,CUS0906,2025-12-05,Fashion,1,699.0,0.0,640.75,Desktop,Referral,Completed
TXN006701,CUS0907,2026-07-31,Beauty,1,999.0,0.0,2331.0,Mobile,Paid Ads,Completed
TXN006702,CUS0907,2026-07-27,Sports,2,399.0,0.0,1862.0,Mobile,Paid Ads,Completed
TXN006703,CUS0907,2026-07-20,Sports,3,1499.0,0.1,9443.7,Mobile,Paid Ads,Completed
TXN006704,CUS0907,2026-06-11,Beauty,2,999.0,0.2,3729.6,Desktop,Paid Ads,Completed
TXN006705,CUS0907,2026-06-04,Beauty,1,999.0,0.0,2331.0,Mobile,Paid Ads,Completed
TXN006706,CUS0907,2026-05-02,Beauty,2,299.0,0.0,1395.33,Mobile,Paid Ads,Completed
TXN006707,CUS0907,2026-04-29,Home,3,499.0,0.0,3493.0,Mobile,Paid Ads,Cancelled
TXN006708,CUS0907,2026-04-19,Sports,3,499.0,0.0,3493.0,Mobile,Paid Ads,Completed
TXN006709,CUS0907,2026-04-16,Sports,1,999.0,0.0,2331.0,Mobile,Paid Ads,Completed
TXN006710,CUS0907,2026-04-11,Beauty,2,1999.0,0.0,9328.67,Desktop,Paid Ads,Completed
TXN006711,CUS0907,2026-03-25,Beauty,1,699.0,0.0,1631.0,Mobile,Paid Ads,Completed
TXN006712,CUS0907,2026-03-18,Beauty,2,999.0,0.0,4662.0,Mobile,Paid Ads,Completed
TXN006713,CUS0907,2026-03-06,Beauty,1,299.0,0.0,697.67,Mobile,Paid Ads,Completed
TXN006714,CUS0907,2026-02-22,Beauty,2,299.0,0.0,1395.33,Desktop,Paid Ads,Completed
TXN006715,CUS0907,2026-02-08,Fashion,2,399.0,0.0,1862.0,Mobile,Paid Ads,Completed
TXN006716,CUS0907,2025-12-26,Beauty,3,299.0,0.0,2093.0,Mobile,Paid Ads,Completed
TXN006717,CUS0907,2025-11-24,Beauty,2,1999.0,0.15,7929.37,Mobile,Paid Ads,Completed
TXN006718,CUS0907,2025-11-23,Beauty,1,299.0,0.2,558.13,Mobile,Paid Ads,Completed
TXN006719,CUS0908,2025-10-10,Fashion,2,999.0,0.0,1165.5,Desktop,Organic Search,Completed
TXN006720,CUS0908,2025-09-06,Fashion,3,999.0,0.0,1748.25,Tablet,Organic Search,Completed
TXN006721,CUS0908,2025-04-26,Beauty,3,999.0,0.0,1748.25,Tablet,Organic Search,Completed
TXN006722,CUS0909,2026-07-31,Beauty,3,399.0,0.0,2793.0,Tablet,Social Media,Completed
TXN006723,CUS0909,2026-07-31,Electronics,1,1999.0,0.0,4664.33,Tablet,Social Media,Returned
TXN006724,CUS0909,2026-07-13,Fashion,2,299.0,0.05,1325.57,Tablet,Social Media,Completed
TXN006725,CUS0909,2026-07-11,Beauty,3,1499.0,0.0,10493.0,Tablet,Social Media,Completed
TXN006726,CUS0909,2026-06-29,Sports,3,499.0,0.0,3493.0,Tablet,Social Media,Completed
TXN006727,CUS0909,2026-06-09,Beauty,2,699.0,0.15,2772.7,Tablet,Social Media,Completed
TXN006728,CUS0909,2026-06-06,Beauty,2,399.0,0.1,1675.8,Tablet,Social Media,Completed
TXN006729,CUS0909,2026-06-02,Beauty,3,299.0,0.05,1988.35,Tablet,Social Media,Completed
TXN006730,CUS0909,2026-06-02,Beauty,3,999.0,0.0,6993.0,Tablet,Social Media,Completed
TXN006731,CUS0909,2026-06-01,Beauty,3,1999.0,0.0,13993.0,Tablet,Social Media,Completed
TXN006732,CUS0909,2026-05-22,Electronics,3,499.0,0.0,3493.0,Tablet,Social Media,Completed
TXN006733,CUS0909,2026-05-10,Home,1,399.0,0.0,931.0,Tablet,Social Media,Completed
TXN006734,CUS0909,2026-05-06,Beauty,2,999.0,0.0,4662.0,Tablet,Social Media,Completed
TXN006735,CUS0909,2026-02-23,Fashion,2,1999.0,0.2,7462.93,Tablet,Social Media,Completed
TXN006736,CUS0909,2026-02-09,Sports,2,299.0,0.0,1395.33,Tablet,Social Media,Completed
TXN006737,CUS0909,2026-01-22,Home,3,1499.0,0.0,10493.0,Tablet,Social Media,Completed
TXN006738,CUS0909,2026-01-22,Electronics,3,699.0,0.0,4893.0,Tablet,Social Media,Completed
TXN006739,CUS0909,2025-11-15,Beauty,1,499.0,0.1,1047.9,Tablet,Social Media,Completed
TXN006740,CUS0909,2025-11-12,Home,2,499.0,0.0,2328.67,Tablet,Social Media,Completed
TXN006741,CUS0909,2025-11-01,Fashion,3,1999.0,0.0,13993.0,Tablet,Social Media,Completed
TXN006742,CUS0909,2025-10-19,Beauty,1,1499.0,0.0,3497.67,Tablet,Social Media,Completed
TXN006743,CUS0909,2025-10-15,Beauty,1,1999.0,0.0,4664.33,Desktop,Social Media,Completed
TXN006744,CUS0910,2026-07-12,Fashion,3,999.0,0.0,3996.0,Tablet,Social Media,Completed
TXN006745,CUS0910,2026-05-02,Fashion,2,299.0,0.0,797.33,Tablet,Social Media,Returned
TXN006746,CUS0910,2026-03-10,Fashion,1,1999.0,0.0,2665.33,Mobile,Social Media,Completed
TXN006747,CUS0910,2026-02-25,Fashion,2,1499.0,0.0,3997.33,Tablet,Social Media,Completed
TXN006748,CUS0910,2026-02-01,Fashion,3,299.0,0.0,1196.0,Tablet,Social Media,Completed
TXN006749,CUS0910,2025-12-10,Electronics,1,1999.0,0.0,2665.33,Tablet,Social Media,Completed
TXN006750,CUS0910,2025-12-03,Fashion,3,999.0,0.2,3196.8,Tablet,Social Media,Completed
TXN006751,CUS0910,2025-11-21,Fashion,3,399.0,0.0,1596.0,Tablet,Social Media,Completed
TXN006752,CUS0910,2025-11-16,Fashion,2,299.0,0.1,717.6,Tablet,Social Media,Completed
TXN006753,CUS0910,2025-10-24,Fashion,1,499.0,0.2,532.27,Mobile,Social Media,Completed
TXN006754,CUS0910,2025-10-20,Fashion,2,499.0,0.0,1330.67,Tablet,Social Media,Cancelled
TXN006755,CUS0910,2025-09-30,Fashion,2,699.0,0.0,1864.0,Tablet,Social Media,Completed
TXN006756,CUS0911,2026-05-18,Electronics,1,1999.0,0.1,1949.02,Tablet,Organic Search,Completed
TXN006757,CUS0911,2026-04-30,Fashion,1,1499.0,0.0,1623.92,Mobile,Organic Search,Completed
TXN006758,CUS0911,2026-04-13,Electronics,1,999.0,0.0,1082.25,Mobile,Organic Search,Completed
