order_id,customer_id,order_date,product_id,product_name,category,quantity,unit_price,discount,shipping_cost,payment_method,region,traffic_source,device_type,order_status
ORD005191,CUST00017,2026-07-09,P0012,Coffee Mug,Home,2,499,0.1,49,Wallet,West,Paid Ads,Desktop,Completed
ORD005192,CUST00251,2026-04-16,P0024,Running Shoes,Sports,2,1999,0.0,79,UPI,West,Email,Mobile,Completed
ORD005193,CUST00699,2026-06-13,P0022,Water Bottle,Sports,4,1499,0.0,0,Cash on Delivery,West,Referral,Desktop,Completed
ORD005194,CUST00544,2025-09-03,P0020,Yoga Mat,Sports,1,999,0.0,0,Wallet,West,Organic Search,Tablet,Completed
ORD005195,CUST00138,2026-06-29,P0020,Yoga Mat,Sports,2,399,0.0,99,UPI,North,Email,Mobile,Completed
ORD005196,CUST00390,2026-08-01,P0003,Phone Case,Electronics,2,699,0.0,79,UPI,Central,Social Media,Mobile,Completed
ORD005197,CUST00567,2026-04-20,P0018,Sunscreen,Beauty,2,499,0.05,0,Debit Card,North,Direct,Mobile,Cancelled
ORD005198,CUST00747,2026-08-04,P0023,Resistance Band,Sports,4,2499,0.15,49,Cash on Delivery,Central,Social Media,Tablet,Completed
ORD005199,CUST00501,2026-03-15,P0007,Denim Jacket,Fashion,3,1999,0.0,99,Credit Card,West,Direct,Mobile,Completed
ORD005200,CUST00019,2025-11-28,P0020,Yoga Mat,Sports,2,299,0.0,0,Credit Card,East,Paid Ads,Mobile,Returned
ORD005201,CUST00398,2026-03-29,P0008,Backpack,Fashion,4,999,0.0,0,Wallet,Central,Referral,Tablet,Cancelled
ORD005202,CUST00122,2026-04-06,P0005,T-Shirt,Fashion,4,1999,0.0,0,Credit Card,East,Referral,Desktop,Completed
ORD005203,CUST00038,2025-10-11,P0018,Sunscreen,Beauty,1,999,0.05,79,UPI,South,Email,Mobile,Completed
ORD005204,CUST00472,2025-11-01,P0004,Power Bank,Electronics,2,399,0.0,49,Credit Card,West,Social Media,Mobile,Cancelled
ORD005205,CUST00610,2025-12-04,P0012,Coffee Mug,Home,2,399,0.0,49,Wallet,West,Organic Search,Desktop,Completed
ORD005206,CUST00029,2026-03-07,P0023,Resistance Band,Sports,2,1499,0.0,0,Credit Card,Central,Paid Ads,Desktop,Completed
ORD005207,CUST00615,2025-10-13,P0003,Phone Case,Electronics,2,999,0.05,0,Debit Card,North,Social Media,Mobile,Completed
ORD005208,CUST00556,2026-05-28,P0003,Phone Case,Electronics,4,999,0.1,49,UPI,East,Direct,Mobile,Cancelled
ORD005209,CUST00588,2025-09-28,P0023,Resistance Band,Sports,4,499,0.0,79,Debit Card,South,Referral,Tablet,Completed
ORD005210,CUST00199,2026-07-29,P0019,Face Wash,Beauty,1,499,0.2,99,Debit Card,West,Email,Desktop,Returned
ORD005211,CUST00323,2026-04-23,P0011,Cushion Cover,Home,4,699,0.0,79,Credit Card,North,Referral,Mobile,Completed
ORD005212,CUST00096,2025-12-21,P0010,LED Lamp,Home,4,999,0.0,0,Credit Card,South,Paid Ads,Tablet,Completed
ORD005213,CUST00195,2026-01-02,P0024,Running Shoes,Sports,2,699,0.0,49,Credit Card,North,Direct,Desktop,Completed
ORD005214,CUST00249,2026-04-30,P0018,Sunscreen,Beauty,2,2499,0.05,0,Debit Card,Central,Email,Tablet,Returned
ORD005215,CUST00265,2025-09-21,P0022,Water Bottle,Sports,1,399,0.05,99,Credit Card,East,Organic Search,Mobile,Completed
ORD005216,CUST00140,2026-05-08,P0002,Smart Watch,Electronics,2,699,0.0,49,UPI,South,Direct,Mobile,Completed
ORD005217,CUST00151,2026-03-09,P0013,Storage Box,Home,1,399,0.05,0,Cash on Delivery,North,Referral,Desktop,Completed
ORD005218,CUST00718,2025-11-08,P0018,Sunscreen,Beauty,4,299,0.0,0,Wallet,Central,Social Media,Mobile,Returned
ORD005219,CUST00615,2026-07-13,P0000,Wireless Earbuds,Electronics,1,699,0.2,0,Debit Card,North,Paid Ads,Mobile,Completed
ORD005220,CUST00284,2026-04-06,P0012,Coffee Mug,Home,2,299,0.0,49,UPI,East,Paid Ads,Desktop,Completed
ORD005221,CUST00756,2025-10-18,P0001,Bluetooth Speaker,Electronics,2,499,0.2,0,Wallet,Central,Email,Desktop,Completed
ORD005222,CUST00195,2026-04-16,P0022,Water Bottle,Sports,4,1499,0.1,49,Cash on Delivery,North,Direct,Mobile,Completed
ORD005223,CUST00331,2026-01-17,P0017,Hair Oil,Beauty,4,699,0.2,0,UPI,Central,Paid Ads,Mobile,Completed
ORD005224,CUST00641,2026-05-25,P0004,Power Bank,Electronics,4,1499,0.05,49,Credit Card,East,Direct,Desktop,Completed
ORD005225,CUST00358,2026-02-15,P0013,Storage Box,Home,2,499,0.0,79,Cash on Delivery,North,Direct,Desktop,Returned
ORD005226,CUST00192,2026-08-19,P0002,Smart Watch,Electronics,2,699,0.1,79,UPI,Central,Organic Search,Mobile,Completed
ORD005227,CUST00301,2026-07-24,P0020,Yoga Mat,Sports,3,2499,0.05,99,Credit Card,West,Social Media,Mobile,Completed
ORD005228,CUST00399,2025-09-03,P0004,Power Bank,Electronics,2,399,0.15,0,Debit Card,Central,Paid Ads,Mobile,Returned
ORD005229,CUST00488,2026-01-17,P0015,Face Serum,Beauty,1,999,0.0,0,UPI,North,Direct,Desktop,Cancelled
ORD005230,CUST00330,2025-11-01,P0001,Bluetooth Speaker,Electronics,4,1499,0.0,49,Cash on Delivery,South,Email,Desktop,Cancelled
ORD005231,CUST00349,2026-01-31,P0003,Phone Case,Electronics,1,499,0.0,49,Cash on Delivery,North,Email,Desktop,Returned
ORD005232,CUST00214,2025-10-11,P0024,Running Shoes,Sports,1,499,0.15,79,Credit Card,North,Paid Ads,Desktop,Completed
ORD005233,CUST00424,2026-03-03,P0009,Sunglasses,Fashion,4,1499,0.0,0,Wallet,Central,Social Media,Mobile,Completed
ORD005234,CUST00181,2025-10-15,P0003,Phone Case,Electronics,3,299,0.1,49,Cash on Delivery,South,Referral,Mobile,Completed
ORD005235,CUST00686,2026-04-04,P0017,Hair Oil,Beauty,3,499,0.0,79,Wallet,Central,Referral,Mobile,Completed
ORD005236,CUST00586,2026-02-01,P0005,T-Shirt,Fashion,1,699,0.0,79,Wallet,Central,Organic Search,Mobile,Returned
ORD005237,CUST00332,2026-08-17,P0014,Wall Clock,Home,2,399,0.1,49,Wallet,Central,Social Media,Mobile,Completed
ORD005238,CUST00585,2026-07-06,P0020,Yoga Mat,Sports,1,999,0.0,49,UPI,North,Direct,Mobile,Returned
ORD005239,CUST00005,2026-03-27,P0017,Hair Oil,Beauty,3,999,0.05,0,Wallet,North,Paid Ads,Tablet,Completed
ORD005240,CUST00284,2026-01-30,P0006,Sneakers,Fashion,3,2499,0.0,49,UPI,East,Referral,Desktop,Cancelled
ORD005241,CUST00356,2026-05-08,P0005,T-Shirt,Fashion,2,999,0.0,49,Cash on Delivery,West,Social Media,Desktop,Completed
ORD005242,CUST00373,2026-04-20,P0005,T-Shirt,Fashion,3,999,0.0,0,Debit Card,Central,Social Media,Desktop,Completed
ORD005243,CUST00586,2025-10-09,P0015,Face Serum,Beauty,4,1499,0.0,99,Wallet,Central,Referral,Desktop,Completed
ORD005244,CUST00769,2026-01-04,P0016,Lip Balm,Beauty,3,399,0.0,79,Credit Card,Central,Email,Mobile,Completed
ORD005245,CUST00312,2026-08-17,P0013,Storage Box,Home,1,699,0.0,79,UPI,East,Organic Search,Mobile,Returned
ORD005246,CUST00287,2025-12-14,P0009,Sunglasses,Fashion,3,1999,0.0,49,Cash on Delivery,Central,Organic Search,Desktop,Completed
ORD005247,CUST00481,2025-08-24,P0001,Bluetooth Speaker,Electronics,1,399,0.05,99,Debit Card,West,Referral,Mobile,Returned
ORD005248,CUST00227,2026-06-20,P0020,Yoga Mat,Sports,2,499,0.2,0,Wallet,West,Email,Mobile,Returned
ORD005249,CUST00111,2026-07-26,P0016,Lip Balm,Beauty,4,399,0.0,99,UPI,Central,Referral,Desktop,Completed
ORD005250,CUST00767,2026-04-16,P0015,Face Serum,Beauty,2,2499,0.2,0,Credit Card,South,Referral,Mobile,Completed
ORD005251,CUST00636,2026-04-08,P0002,Smart Watch,Electronics,4,499,0.0,99,Credit Card,North,Direct,Mobile,Completed
ORD005252,CUST00764,2025-12-26,P0007,Denim Jacket,Fashion,1,499,0.1,0,Credit Card,East,Referral,Tablet,Completed
ORD005253,CUST00178,2025-12-29,P0007,Denim Jacket,Fashion,4,1999,0.1,0,UPI,Central,Referral,Desktop,Completed
ORD005254,CUST00013,2026-07-19,P0014,Wall Clock,Home,2,2499,0.15,49,Debit Card,East,Social Media,Mobile,Completed
ORD005255,CUST00354,2026-06-29,P0019,Face Wash,Beauty,1,299,0.2,79,Cash on Delivery,East,Email,Mobile,Returned
ORD005256,CUST00743,2026-02-17,P0021,Dumbbell Set,Sports,2,2499,0.2,0,Wallet,Central,Direct,Tablet,Completed
ORD005257,CUST00109,2025-12-12,P0013,Storage Box,Home,1,1499,0.0,0,Credit Card,Central,Referral,Tablet,Completed
ORD005258,CUST00095,2025-10-27,P0009,Sunglasses,Fashion,3,1999,0.0,99,UPI,East,Direct,Mobile,Completed
ORD005259,CUST00054,2025-08-23,P0010,LED Lamp,Home,1,299,0.05,0,Wallet,Central,Direct,Mobile,Completed
ORD005260,CUST00596,2026-02-12,P0018,Sunscreen,Beauty,1,299,0.05,99,Wallet,West,Paid Ads,Desktop,Cancelled
ORD005261,CUST00616,2026-03-10,P0007,Denim Jacket,Fashion,3,499,0.2,79,Credit Card,South,Social Media,Mobile,Completed
ORD005262,CUST00548,2026-04-23,P0010,LED Lamp,Home,1,1999,0.1,99,Credit Card,Central,Direct,Mobile,Returned
ORD005263,CUST00042,2026-06-09,P0019,Face Wash,Beauty,2,699,0.0,99,UPI,West,Organic Search,Mobile,Returned
ORD005264,CUST00568,2025-12-31,P0013,Storage Box,Home,3,1499,0.2,0,Cash on Delivery,East,Organic Search,Mobile,Completed
ORD005265,CUST00361,2025-10-19,P0011,Cushion Cover,Home,2,399,0.15,99,Credit Card,West,Direct,Desktop,Returned
ORD005266,CUST00127,2026-06-23,P0018,Sunscreen,Beauty,1,499,0.15,49,Credit Card,North,Referral,Mobile,Completed
ORD005267,CUST00238,2026-05-25,P0007,Denim Jacket,Fashion,1,2499,0.1,0,Credit Card,East,Social Media,Desktop,Cancelled
ORD005268,CUST00400,2026-03-02,P0001,Bluetooth Speaker,Electronics,4,699,0.0,99,Debit Card,East,Referral,Mobile,Completed
ORD005269,CUST00272,2025-09-03,P0019,Face Wash,Beauty,4,1999,0.2,49,Cash on Delivery,Central,Social Media,Mobile,Completed
ORD005270,CUST00775,2026-02-06,P0011,Cushion Cover,Home,2,1499,0.1,79,Cash on Delivery,Central,Email,Tablet,Cancelled
ORD005271,CUST00378,2026-04-03,P0008,Backpack,Fashion,4,399,0.0,79,Debit Card,East,Referral,Mobile,Completed
ORD005272,CUST00305,2026-06-29,P0002,Smart Watch,Electronics,1,2499,0.0,0,Wallet,Central,Social Media,Mobile,Returned
ORD005273,CUST00532,2026-02-21,P0023,Resistance Band,Sports,1,2499,0.0,99,Credit Card,Central,Referral,Mobile,Completed
ORD005274,CUST00514,2026-02-04,P0018,Sunscreen,Beauty,4,1999,0.0,99,UPI,Central,Referral,Desktop,Completed
ORD005275,CUST00003,2026-01-05,P0006,Sneakers,Fashion,3,699,0.1,49,Wallet,Central,Direct,Desktop,Completed
ORD005276,CUST00487,2026-01-18,P0015,Face Serum,Beauty,3,699,0.05,49,Cash on Delivery,Central,Organic Search,Mobile,Completed
ORD005277,CUST00198,2025-08-25,P0011,Cushion Cover,Home,2,499,0.0,0,Cash on Delivery,Central,Referral,Mobile,Returned
ORD005278,CUST00308,2025-09-26,P0008,Backpack,Fashion,4,1499,0.1,79,Credit Card,South,Social Media,Desktop,Returned
ORD005279,CUST00556,2026-05-23,P0007,Denim Jacket,Fashion,3,499,0.0,99,UPI,East,Paid Ads,Desktop,Completed
ORD005280,CUST00445,2025-12-30,P0001,Bluetooth Speaker,Electronics,2,399,0.0,99,Credit Card,West,Social Media,Mobile,Completed
ORD005281,CUST00302,2026-06-26,P0024,Running Shoes,Sports,2,299,0.2,49,Credit Card,North,Social Media,Mobile,Completed
ORD005282,CUST00133,2026-01-11,P0023,Resistance Band,Sports,2,699,0.0,99,Credit Card,Central,Social Media,Desktop,Completed
ORD005283,CUST00401,2026-08-18,P0021,Dumbbell Set,Sports,3,1999,0.0,79,Cash on Delivery,East,Direct,Mobile,Completed
ORD005284,CUST00265,2025-10-24,P0007,Denim Jacket,Fashion,3,1999,0.15,49,Debit Card,East,Organic Search,Desktop,Completed
ORD005285,CUST00729,2025-10-27,P0024,Running Shoes,Sports,4,1999,0.15,99,Wallet,South,Email,Mobile,Cancelled
ORD005286,CUST00424,2026-03-22,P0006,Sneakers,Fashion,2,999,0.0,0,Wallet,Central,Paid Ads,Desktop,Completed
ORD005287,CUST00686,2026-06-08,P0020,Yoga Mat,Sports,2,1999,0.0,79,Cash on Delivery,Central,Direct,Desktop,Completed
ORD005288,CUST00322,2025-10-11,P0002,Smart Watch,Electronics,3,1999,0.15,79,UPI,Central,Referral,Tablet,Completed
ORD005289,CUST00655,2026-02-19,P0007,Denim Jacket,Fashion,3,1999,0.05,49,Cash on Delivery,South,Social Media,Desktop,Completed
ORD005290,CUST00046,2025-11-09,P0014,Wall Clock,Home,2,999,0.05,79,UPI,North,Direct,Mobile,Cancelled
ORD005291,CUST00242,2026-05-16,P0024,Running Shoes,Sports,1,299,0.0,99,Wallet,Central,Paid Ads,Desktop,Completed
ORD005292,CUST00062,2026-03-12,P0006,Sneakers,Fashion,2,699,0.1,49,Wallet,South,Referral,Desktop,Cancelled
ORD005293,CUST00025,2026-04-15,P0010,LED Lamp,Home,1,1999,0.1,0,UPI,South,Email,Mobile,Completed
ORD005294,CUST00733,2025-11-26,P0021,Dumbbell Set,Sports,1,1499,0.0,49,Debit Card,West,Email,Mobile,Completed
ORD005295,CUST00562,2025-12-03,P0011,Cushion Cover,Home,4,299,0.0,49,Credit Card,Central,Organic Search,Mobile,Returned
ORD005296,CUST00492,2026-04-10,P0017,Hair Oil,Beauty,4,299,0.2,49,Credit Card,East,Email,Desktop,Completed
ORD005297,CUST00422,2025-12-26,P0010,LED Lamp,Home,1,1499,0.0,0,UPI,North,Direct,Mobile,Completed
ORD005298,CUST00453,2026-04-29,P0000,Wireless Earbuds,Electronics,2,2499,0.2,49,Debit Card,East,Email,Mobile,Completed
ORD005299,CUST00505,2025-10-15,P0007,Denim Jacket,Fashion,2,1499,0.0,0,Debit Card,West,Organic Search,Desktop,Cancelled
ORD005300,CUST00653,2025-12-07,P0014,Wall Clock,Home,4,2499,0.0,99,Wallet,South,Direct,Tablet,Completed
ORD005301,CUST00471,2025-09-26,P0000,Wireless Earbuds,Electronics,2,299,0.1,49,Credit Card,Central,Email,Mobile,Completed
ORD005302,CUST00586,2025-09-20,P0005,T-Shirt,Fashion,2,2499,0.1,99,UPI,Central,Referral,Mobile,Completed
ORD005303,CUST00227,2025-11-23,P0023,Resistance Band,Sports,3,399,0.0,0,UPI,West,Referral,Tablet,Cancelled
ORD005304,CUST00781,2026-02-14,P0000,Wireless Earbuds,Electronics,2,2499,0.15,0,Cash on Delivery,Central,Paid Ads,Tablet,Completed
ORD005305,CUST00025,2025-10-11,P0006,Sneakers,Fashion,1,2499,0.0,0,Credit Card,South,Paid Ads,Mobile,Completed
ORD005306,CUST00319,2025-09-22,P0015,Face Serum,Beauty,2,999,0.0,49,Cash on Delivery,Central,Referral,Mobile,Returned
ORD005307,CUST00700,2026-07-06,P0014,Wall Clock,Home,1,999,0.1,79,Wallet,East,Organic Search,Mobile,Completed
ORD005308,CUST00145,2026-02-24,P0005,T-Shirt,Fashion,3,699,0.1,49,Wallet,East,Referral,Mobile,Completed
ORD005309,CUST00111,2026-05-08,P0001,Bluetooth Speaker,Electronics,4,999,0.1,99,Wallet,Central,Organic Search,Mobile,Cancelled
ORD005310,CUST00300,2026-05-12,P0022,Water Bottle,Sports,4,1999,0.15,49,Wallet,South,Social Media,Desktop,Completed
ORD005311,CUST00347,2025-09-26,P0013,Storage Box,Home,2,499,0.2,99,UPI,North,Organic Search,Desktop,Completed
ORD005312,CUST00742,2026-04-03,P0014,Wall Clock,Home,2,499,0.05,0,UPI,South,Referral,Desktop,Cancelled
ORD005313,CUST00661,2026-06-30,P0001,Bluetooth Speaker,Electronics,1,2499,0.05,0,Debit Card,Central,Email,Desktop,Completed
ORD005314,CUST00370,2026-01-30,P0005,T-Shirt,Fashion,2,1999,0.2,79,Cash on Delivery,South,Referral,Desktop,Completed
ORD005315,CUST00778,2026-06-30,P0001,Bluetooth Speaker,Electronics,1,999,0.2,0,Debit Card,South,Organic Search,Mobile,Completed
ORD005316,CUST00509,2026-07-31,P0024,Running Shoes,Sports,3,399,0.0,79,UPI,Central,Organic Search,Mobile,Completed
ORD005317,CUST00693,2026-03-07,P0019,Face Wash,Beauty,4,2499,0.05,49,Debit Card,South,Email,Desktop,Completed
ORD005318,CUST00199,2025-09-26,P0013,Storage Box,Home,1,2499,0.2,49,Debit Card,West,Organic Search,Desktop,Completed
ORD005319,CUST00389,2026-04-02,P0017,Hair Oil,Beauty,3,499,0.0,49,Cash on Delivery,North,Email,Mobile,Cancelled
ORD005320,CUST00023,2026-07-07,P0004,Power Bank,Electronics,3,999,0.2,99,Credit Card,North,Direct,Mobile,Completed
ORD005321,CUST00006,2026-03-19,P0024,Running Shoes,Sports,2,699,0.15,79,Cash on Delivery,West,Social Media,Desktop,Completed
ORD005322,CUST00555,2026-06-08,P0012,Coffee Mug,Home,3,1999,0.0,99,Cash on Delivery,West,Direct,Mobile,Completed
ORD005323,CUST00095,2026-03-03,P0012,Coffee Mug,Home,3,1499,0.1,0,Debit Card,East,Organic Search,Desktop,Completed
ORD005324,CUST00435,2026-01-20,P0023,Resistance Band,Sports,2,699,0.05,99,Debit Card,Central,Paid Ads,Mobile,Cancelled
ORD005325,CUST00548,2026-07-31,P0002,Smart Watch,Electronics,4,2499,0.0,99,Credit Card,Central,Organic Search,Desktop,Completed
ORD005326,CUST00026,2025-10-14,P0010,LED Lamp,Home,3,999,0.1,99,Wallet,West,Social Media,Mobile,Completed
ORD005327,CUST00361,2026-01-30,P0002,Smart Watch,Electronics,2,699,0.15,49,Wallet,West,Social Media,Mobile,Completed
ORD005328,CUST00539,2025-10-15,P0010,LED Lamp,Home,3,2499,0.2,49,Cash on Delivery,North,Email,Desktop,Completed
ORD005329,CUST00706,2026-04-15,P0006,Sneakers,Fashion,3,699,0.0,49,Debit Card,Central,Organic Search,Mobile,Returned
ORD005330,CUST00243,2026-07-22,P0011,Cushion Cover,Home,1,699,0.0,99,Debit Card,Central,Social Media,Mobile,Cancelled
ORD005331,CUST00779,2026-08-19,P0017,Hair Oil,Beauty,1,699,0.2,99,Wallet,North,Direct,Mobile,Completed
ORD005332,CUST00668,2025-11-13,P0007,Denim Jacket,Fashion,2,399,0.0,99,Debit Card,North,Organic Search,Mobile,Completed
ORD005333,CUST00514,2026-05-12,P0001,Bluetooth Speaker,Electronics,1,499,0.15,99,Debit Card,Central,Direct,Mobile,Returned
ORD005334,CUST00322,2026-07-05,P0004,Power Bank,Electronics,2,299,0.15,79,Credit Card,Central,Paid Ads,Mobile,Completed
ORD005335,CUST00559,2026-06-20,P0017,Hair Oil,Beauty,2,1499,0.0,0,Cash on Delivery,Central,Referral,Mobile,Completed
ORD005336,CUST00644,2026-02-19,P0014,Wall Clock,Home,4,999,0.0,0,UPI,North,Direct,Desktop,Completed
ORD005337,CUST00250,2025-10-22,P0024,Running Shoes,Sports,1,2499,0.0,99,Wallet,East,Social Media,Desktop,Returned
ORD005338,CUST00792,2026-02-04,P0022,Water Bottle,Sports,3,999,0.1,0,Wallet,North,Organic Search,Mobile,Completed
ORD005339,CUST00725,2026-05-30,P0004,Power Bank,Electronics,3,299,0.15,0,UPI,South,Social Media,Desktop,Completed
ORD005340,CUST00387,2026-04-03,P0018,Sunscreen,Beauty,2,999,0.05,49,Debit Card,East,Email,Tablet,Completed
ORD005341,CUST00567,2026-01-08,P0002,Smart Watch,Electronics,4,399,0.0,79,Debit Card,North,Social Media,Desktop,Completed
ORD005342,CUST00416,2025-11-06,P0002,Smart Watch,Electronics,2,299,0.2,79,UPI,North,Email,Desktop,Completed
ORD005343,CUST00594,2026-04-14,P0019,Face Wash,Beauty,2,1499,0.0,0,Credit Card,West,Direct,Mobile,Completed
ORD005344,CUST00654,2026-01-23,P0010,LED Lamp,Home,1,299,0.0,49,UPI,West,Referral,Mobile,Completed
ORD005345,CUST00018,2026-02-08,P0024,Running Shoes,Sports,2,699,0.0,99,Credit Card,East,Social Media,Tablet,Returned
ORD005346,CUST00065,2026-07-28,P0000,Wireless Earbuds,Electronics,1,2499,0.2,79,Debit Card,North,Referral,Tablet,Completed
ORD005347,CUST00276,2025-08-23,P0012,Coffee Mug,Home,4,499,0.2,99,Wallet,South,Paid Ads,Mobile,Cancelled
ORD005348,CUST00732,2025-11-14,P0007,Denim Jacket,Fashion,1,1499,0.05,79,Credit Card,Central,Referral,Mobile,Returned
ORD005349,CUST00326,2026-07-21,P0024,Running Shoes,Sports,4,699,0.2,0,Credit Card,West,Organic Search,Mobile,Cancelled
ORD005350,CUST00705,2026-07-22,P0016,Lip Balm,Beauty,1,299,0.2,0,Debit Card,East,Email,Mobile,Completed
ORD005351,CUST00370,2025-12-08,P0019,Face Wash,Beauty,2,399,0.1,0,Wallet,South,Direct,Tablet,Completed
ORD005352,CUST00233,2026-08-17,P0007,Denim Jacket,Fashion,1,299,0.0,0,Cash on Delivery,Central,Organic Search,Mobile,Completed
ORD005353,CUST00717,2025-11-05,P0022,Water Bottle,Sports,2,399,0.2,99,Credit Card,North,Social Media,Desktop,Completed
ORD005354,CUST00448,2025-09-07,P0021,Dumbbell Set,Sports,3,399,0.1,79,Debit Card,Central,Paid Ads,Desktop,Completed
ORD005355,CUST00297,2025-12-10,P0019,Face Wash,Beauty,2,2499,0.0,99,Credit Card,Central,Direct,Mobile,Returned
ORD005356,CUST00035,2026-03-01,P0011,Cushion Cover,Home,3,1999,0.15,0,Credit Card,East,Social Media,Desktop,Completed
ORD005357,CUST00088,2025-08-22,P0023,Resistance Band,Sports,4,499,0.0,99,Cash on Delivery,Central,Organic Search,Mobile,Returned
ORD005358,CUST00109,2025-10-21,P0016,Lip Balm,Beauty,1,1499,0.15,99,UPI,Central,Organic Search,Mobile,Completed
ORD005359,CUST00300,2026-06-04,P0001,Bluetooth Speaker,Electronics,2,399,0.0,0,Wallet,South,Organic Search,Mobile,Returned
ORD005360,CUST00479,2026-04-03,P0022,Water Bottle,Sports,3,1499,0.0,99,Wallet,East,Organic Search,Mobile,Completed
ORD005361,CUST00254,2026-03-28,P0000,Wireless Earbuds,Electronics,3,399,0.05,0,UPI,West,Social Media,Desktop,Returned
ORD005362,CUST00052,2026-08-16,P0017,Hair Oil,Beauty,1,1499,0.05,49,Wallet,North,Paid Ads,Mobile,Completed
ORD005363,CUST00214,2025-11-11,P0006,Sneakers,Fashion,1,499,0.2,0,Debit Card,North,Paid Ads,Desktop,Completed
ORD005364,CUST00332,2026-07-13,P0022,Water Bottle,Sports,2,1999,0.0,49,UPI,Central,Social Media,Desktop,Returned
ORD005365,CUST00792,2025-12-27,P0018,Sunscreen,Beauty,3,1999,0.2,0,Debit Card,North,Social Media,Tablet,Completed
ORD005366,CUST00323,2026-07-23,P0020,Yoga Mat,Sports,4,499,0.0,99,UPI,North,Email,Desktop,Cancelled
ORD005367,CUST00074,2026-06-01,P0017,Hair Oil,Beauty,2,299,0.2,49,Debit Card,North,Social Media,Desktop,Cancelled
ORD005368,CUST00461,2025-11-05,P0014,Wall Clock,Home,3,499,0.1,99,Wallet,East,Referral,Mobile,Completed
ORD005369,CUST00733,2025-11-04,P0021,Dumbbell Set,Sports,2,499,0.0,49,Cash on Delivery,West,Social Media,Mobile,Completed
ORD005370,CUST00616,2026-03-05,P0007,Denim Jacket,Fashion,1,699,0.2,49,Cash on Delivery,South,Social Media,Desktop,Cancelled
ORD005371,CUST00661,2026-02-19,P0013,Storage Box,Home,2,999,0.0,79,Cash on Delivery,Central,Social Media,Desktop,Returned
ORD005372,CUST00738,2025-11-13,P0007,Denim Jacket,Fashion,2,2499,0.1,99,Wallet,South,Organic Search,Desktop,Completed
ORD005373,CUST00502,2025-11-23,P0002,Smart Watch,Electronics,1,299,0.0,0,Wallet,West,Direct,Mobile,Completed
ORD005374,CUST00793,2026-07-14,P0021,Dumbbell Set,Sports,3,999,0.0,49,Wallet,North,Email,Mobile,Cancelled
ORD005375,CUST00026,2026-05-22,P0012,Coffee Mug,Home,2,399,0.0,0,Cash on Delivery,West,Social Media,Mobile,Completed
ORD005376,CUST00661,2025-10-28,P0001,Bluetooth Speaker,Electronics,1,999,0.0,0,Credit Card,Central,Social Media,Mobile,Completed
ORD005377,CUST00679,2026-05-11,P0020,Yoga Mat,Sports,2,1499,0.0,99,Credit Card,North,Email,Desktop,Completed
ORD005378,CUST00732,2025-10-15,P0023,Resistance Band,Sports,4,1999,0.0,49,UPI,Central,Referral,Mobile,Cancelled
ORD005379,CUST00380,2026-01-29,P0016,Lip Balm,Beauty,3,999,0.1,0,Wallet,East,Social Media,Mobile,Completed
ORD005380,CUST00618,2025-08-24,P0008,Backpack,Fashion,2,399,0.0,79,Cash on Delivery,Central,Social Media,Mobile,Completed
ORD005381,CUST00159,2026-04-13,P0021,Dumbbell Set,Sports,4,2499,0.15,99,Credit Card,Central,Organic Search,Desktop,Returned
ORD005382,CUST00476,2025-10-25,P0018,Sunscreen,Beauty,1,699,0.15,99,Credit Card,Central,Paid Ads,Mobile,Cancelled
ORD005383,CUST00294,2025-11-14,P0007,Denim Jacket,Fashion,2,699,0.15,49,Cash on Delivery,East,Direct,Mobile,Completed
ORD005384,CUST00471,2025-10-28,P0008,Backpack,Fashion,3,1499,0.0,0,Debit Card,Central,Direct,Desktop,Completed
ORD005385,CUST00534,2025-10-25,P0024,Running Shoes,Sports,2,499,0.2,49,Credit Card,Central,Direct,Desktop,Returned
ORD005386,CUST00285,2025-09-17,P0023,Resistance Band,Sports,3,2499,0.0,49,Wallet,West,Social Media,Mobile,Completed
ORD005387,,2026-03-10,P0016,Lip Balm,Beauty,3,299,0.0,0,Cash on Delivery,Central,Referral,Mobile,Completed
ORD005388,CUST00267,2026-07-02,P0000,Wireless Earbuds,Electronics,2,399,0.15,49,Cash on Delivery,North,Email,Mobile,Completed
ORD005389,CUST00526,2025-12-08,P0005,T-Shirt,Fashion,4,2499,0.15,49,Cash on Delivery,East,Organic Search,Desktop,Completed
ORD005390,CUST00535,2026-05-31,P0008,Backpack,Fashion,4,699,0.0,99,Credit Card,West,Organic Search,Mobile,Completed
ORD005391,CUST00583,2026-03-06,P0013,Storage Box,Home,2,2499,0.0,0,Credit Card,East,Social Media,Desktop,Completed
ORD005392,CUST00101,2025-11-20,P0021,Dumbbell Set,Sports,4,2499,0.0,79,Cash on Delivery,East,Social Media,Mobile,Completed
ORD005393,CUST00646,2025-09-11,P0021,Dumbbell Set,Sports,3,2499,0.15,79,Wallet,North,Organic Search,Desktop,Completed
ORD005394,CUST00543,2026-06-01,P0006,Sneakers,Fashion,1,1499,0.05,0,Debit Card,North,Organic Search,Desktop,Completed
ORD005395,CUST00025,2025-08-28,P0002,Smart Watch,Electronics,1,1499,0.1,0,Debit Card,South,Email,Desktop,Completed
ORD005396,CUST00275,2026-01-21,P0006,Sneakers,Fashion,1,999,0.0,99,Cash on Delivery,East,Direct,Mobile,Completed
